state_code,ds_name,as_name,block_name
GJ,Botad,BOTAD,BARWALA
GJ,Botad,BOTAD,RANPUR
GJ,Chota Udepur,CHOTA UDEPUR,CHOTA UDEPUR
GJ,Chota Udepur,CHOTA UDEPUR,PAVI JETPUR
GJ,Chota Udepur,CHOTA UDEPUR,BODELI
GJ,Chota Udepur,JAITPURPAVI,PAVI JETPUR
GJ,Chota Udepur,JAITPURPAVI,KAWANT
GJ,Chota Udepur,SANKHEDA,SANKHEDA
GJ,Chota Udepur,SANKHEDA,NASWADI
GJ,Chota Udepur,SANKHEDA,BODELI
GJ,Dahod,FATEHPURA,FATEPURA
GJ,Dahod,FATEHPURA,SANJELI
GJ,Dahod,ZHALOD,NO_BLOCK
GJ,Dahod,LIMKHEDAA,LIMKHEDA
GJ,Dahod,LIMKHEDAA,SINGHVAD
GJ,Dahod,DAHOD,NO_BLOCK
GJ,Dahod,GARBADA,GARBADA
GJ,Dahod,GARBADA,DHANPUR 1
GJ,Dahod,DEVGADH BARIA,DHANPUR 2
GJ,Dahod,DEVGADH BARIA,DEVGADBARIA
GJ,Dang,DANG,AHWA
GJ,Dang,DANG,WAGHAI
GJ,Dang,DANG,SUBIR
GJ,Devbhumi Dwarka,KHAMBHALIYA,KHAMBHALIYA
GJ,Devbhumi Dwarka,KHAMBHALIYA,BHANWAD
GJ,Devbhumi Dwarka,DWARKA,DWARKA
GJ,Devbhumi Dwarka,DWARKA,KALYANPUR
GJ,Gandhinagar,DEHGAM,NO_BLOCK
GJ,Gandhinagar,MANSA,NO_BLOCK
GJ,Gandhinagar,KALOL,NO_BLOCK
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 4 SOUTH
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 8 SOUTH
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 9 SOUTH
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 10 SOUTH
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 11
GJ,Gandhinagar City,GANDHINAGAR SOUTH,AHMEDABAD CITY AREA
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 3
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 10
GJ,Gandhinagar City,GANDHINAGAR SOUTH,WARD – 12
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 1
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 2
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 3
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 4 NORTH
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 5
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 6
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 7
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 8 NORTH
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 9 NORTH
GJ,Gandhinagar City,GANDHINAGAR NORTH,WARD – 10 NORTH
GJ,Gir Somnath,SOMNATH,SOMNATH
GJ,Gir Somnath,SOMNATH,VERAVAL
GJ,Gir Somnath,TALALA,TALALA
GJ,Gir Somnath,TALALA,SUTRAPADA
GJ,Gir Somnath,KODINAR,KODINAR
GJ,Gir Somnath,KODINAR,UNA 2
GJ,Gir Somnath,UNA,UNA 1
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 1
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 2
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 3
GJ,Jamnagar City,JAMNAGAR NORTH,WARD - 4
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 5
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 6
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 7
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 8
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 9 NORTH
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 11 NORTH
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 12 NORTH
GJ,Jamnagar City,JAMNAGAR NORTH,WARD – 16 NORTH
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 9 SOUTH
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 10
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 11 SOUTH
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 14
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 15
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 16 SOUTH
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 12 SOUTH
GJ,Jamnagar City,JAMNAGAR SOUTH,WARD – 13
GJ,Jamnagar Rural,KALVAD,KALAVAD
GJ,Jamnagar Rural,KALVAD,DHROL
GJ,Jamnagar Rural,JAMNAGAR RURAL,JAMNAGAR GRAMYA
GJ,Jamnagar Rural,JAMNAGAR RURAL,SIKKA
GJ,Jamnagar Rural,JAMJODHPUR,JAMJODHPUR
GJ,Jamnagar Rural,JAMJODHPUR,LALPUR
GJ,Junagadh City,JUNAGADH,WARD – 1
GJ,Junagadh City,JUNAGADH,WARD – 2
GJ,Junagadh City,JUNAGADH,WARD – 3
GJ,Junagadh City,JUNAGADH,WARD – 4
GJ,Junagadh City,JUNAGADH,WARD – 5
GJ,Junagadh City,JUNAGADH,WARD – 6
GJ,Junagadh City,JUNAGADH,WARD – 7
GJ,Junagadh City,JUNAGADH,WARD – 8
GJ,Junagadh City,JUNAGADH,WARD – 9
GJ,Junagadh City,JUNAGADH,WARD – 10
GJ,Junagadh City,JUNAGADH,WARD – 11
GJ,Junagadh City,JUNAGADH,WARD – 12
GJ,Junagadh City,JUNAGADH,WARD – 13
GJ,Junagadh City,JUNAGADH,WARD – 14
GJ,Junagadh City,JUNAGADH,WARD – 15
GJ,Junagadh City,JUNAGADH,JUNAGADH RURAL 1
GJ,Junagadh Rural,MANVADAR,MANAVADAR
GJ,Junagadh Rural,MANVADAR,VANTHALI
GJ,Junagadh Rural,MANVADAR,MENDARDA
GJ,Junagadh Rural,VISAVADAR,BHESAN
GJ,Junagadh Rural,VISAVADAR,JUNAGADH RURAL 2
GJ,Junagadh Rural,VISAVADAR,VISAVADAR
GJ,Junagadh Rural,KESHOD,MANGROL 2
GJ,Junagadh Rural,KESHOD,MALIYA HATINA 2
GJ,Junagadh Rural,KESHOD,KESHOD
GJ,Junagadh Rural,MANGROL,MALIYA HATINA 1
GJ,Junagadh Rural,MANGROL,MANGROL 1
GJ,Kheda,MATAR,MATAR
GJ,Kheda,MATAR,KHEDA NAGARPALIKA
GJ,Kheda,MATAR,NADIYAD 2
GJ,Kheda,NADIYAD,NADIYAD 1
GJ,Kheda,MAHEMDAVAD,NO_BLOCK
GJ,Kheda,MAHUDHA,NADIYAD 3
GJ,Kheda,MAHUDHA,MAHUDHA
GJ,Kheda,THASRA,THASRA
GJ,Kheda,THASRA,DAKOR
GJ,Kheda,THASRA,GANTESHWAR
GJ,Kheda,KAPADWANJ,KAPADWANJ
GJ,Kheda,KAPADWANJ,KATHLAL
GJ,Kutch East,ANJAR,ANJAR
GJ,Kutch East,ANJAR,BHUJ 2
GJ,Kutch East,ANJAR,GANDHIDHAM 2
GJ,Kutch East,GANDHIDHAM,GANDHIDHAM 1
GJ,Kutch East,GANDHIDHAM,BHACHAU 1
GJ,Kutch East,RAPAR,RAPAR
GJ,Kutch East,RAPAR,BHACHAU 2
GJ,Kutch West,ABDASA,LAKHPAT
GJ,Kutch West,ABDASA,NAKHATRANA
GJ,Kutch West,ABDASA,ABDASA
GJ,Kutch West,MANDVI,MANDVI
GJ,Kutch West,MANDVI,MUNDRA
GJ,Kutch West,BHUJ,BHUJ 1
GJ,Mahisagar,BALASINOR,BALASINOR
GJ,Mahisagar,BALASINOR,VIRPUR
GJ,Mahisagar,LUNAWADA,LUNAWADA
GJ,Mahisagar,LUNAWADA,KHANPUR
GJ,Mahisagar,SANTRAMPUR,SANTRAMPUR
GJ,Mahisagar,SANTRAMPUR,KADANA
GJ,Mehsana,KHERALU,VADNAGAR
GJ,Mehsana,KHERALU,KHERALU
GJ,Mehsana,KHERALU,SATLASANA
GJ,Mehsana,UNJA,UNJA
GJ,Mehsana,UNJA,VADNAGAR
GJ,Mehsana,VISNAGAR,NO_BLOCK
GJ,Mehsana,BHECHRAJI,BHECHRAJI
GJ,Mehsana,BHECHRAJI,JOTANA
GJ,Mehsana,BHECHRAJI,MAHESANA 2
GJ,Mehsana,KADI,NO_BLOCK
GJ,Mehsana,MAHESHANA,MAHESHANA 1
GJ,Mehsana,VIJAPUR,NO_BLOCK
GJ,Morbi,MORBI,MORBI
GJ,Morbi,MORBI,MALIYA
GJ,Morbi,MORBI,TANKARA 1
GJ,Morbi,TANKARA,PADDHARI
GJ,Morbi,TANKARA,TANKARA 2
GJ,Morbi,VANKANER,KUVADVA
GJ,Morbi,VANKANER,VANKANER
GJ,Narmada,NANDOD,NANDOD
GJ,Narmada,NANDOD,GARUDESHWAR
GJ,Narmada,NANDOD,TILAKWADA
GJ,Narmada,DEDIYAPADA,DEDIYAPADA
GJ,Narmada,DEDIYAPADA,SAGBARA
GJ,Navsari,"JALALPORE
",JALALPORE
GJ,Navsari,"JALALPORE
",NAVSARI 2
GJ,Navsari,"NAVSARI
",NAVSARI 1
GJ,Navsari,"NAVSARI
",GANDEVI 2
GJ,Navsari,GANDEVI,GANDEVI 1
GJ,Navsari,GANDEVI,CHIKHLI 1
GJ,Navsari,GANDEVI,KHERGAM
GJ,Navsari,VANSDA,VANSDA
GJ,Navsari,VANSDA,CHIKHLI 2
GJ,Navsari,VANSDA,KHERGAM
GJ,Panchmahal,SAHERA,NO_BLOCK
GJ,Panchmahal,MORWAH,MORWAH
GJ,Panchmahal,MORWAH,GODHRA 2
GJ,Panchmahal,GODHRA,GODHRA 1
GJ,Panchmahal,KALOL,GHOGHAMBA 1
GJ,Panchmahal,KALOL,KALOL
GJ,Panchmahal,HALOL,HALOL
GJ,Panchmahal,HALOL,JAMBUGHODA
GJ,Panchmahal,HALOL,GHOGHAMBA 2
GJ,Patan,RADHANPUR,SANTALPUR
GJ,Patan,RADHANPUR,RADHANPUR
GJ,Patan,RADHANPUR,SAMI 1
GJ,Patan,CHANSAMA,CHANSAMA
GJ,Patan,CHANSAMA,SAMI 2
GJ,Patan,CHANSAMA,SHANKHESHWAR
GJ,Patan,CHANSAMA,HARIJ
GJ,Patan,PATAN,PATAN
GJ,Patan,PATAN,SARASWATI 1
GJ,Patan,SIDDHPUR,SIDDHPUR
GJ,Patan,SIDDHPUR,SARASWATI 2
GJ,Porbandar,PORBANDAR,NO_BLOCK
GJ,Porbandar,KUTIYANA,KUTIYANA
GJ,Porbandar,KUTIYANA,RANAVAV
GJ,Rajkot City,RAJKOT EAST,WARD – 4
GJ,Rajkot City,RAJKOT EAST,WARD – 5
GJ,Rajkot City,RAJKOT EAST,WARD – 6
GJ,Rajkot City,RAJKOT EAST,WARD – 15
GJ,Rajkot City,RAJKOT EAST,WARD – 16
GJ,Rajkot City,RAJKOT EAST,WARD – 3 EAST
GJ,Rajkot City,RAJKOT WEST,WARD – 1
GJ,Rajkot City,RAJKOT WEST,WARD – 2
GJ,Rajkot City,RAJKOT WEST,WARD – 9
GJ,Rajkot City,RAJKOT WEST,WARD – 10
GJ,Rajkot City,RAJKOT WEST,WARD – 3 WEST
GJ,Rajkot City,RAJKOT WEST,WARD – 8 WEST
GJ,Rajkot City,RAJKOT SOUTH,WARD – 7
GJ,Rajkot City,RAJKOT SOUTH,WARD – 13 SOUTH
GJ,Rajkot City,RAJKOT SOUTH,WARD – 14
GJ,Rajkot City,RAJKOT SOUTH,WARD – 17
GJ,Rajkot City,RAJKOT SOUTH,WARD – 8 SOUTH
GJ,Rajkot Rural,RAJKOT RURAL,WARD – 11
GJ,Rajkot Rural,RAJKOT RURAL,WARD – 12
GJ,Rajkot Rural,RAJKOT RURAL,WARD – 18 
GJ,Rajkot Rural,RAJKOT RURAL,WARD – 13 RURAL
GJ,Rajkot Rural,RAJKOT RURAL,LODHIKA
GJ,Rajkot Rural,RAJKOT RURAL,KOTDA SANGANI 1
GJ,Rajkot Rural,RAJKOT RURAL,RAJKOT GRAMYA
GJ,Rajkot Rural,JASDAN,VINCHIYA
GJ,Rajkot Rural,JASDAN,JASDAN
GJ,Rajkot Rural,GONDAL,KOTDA SANGANI 2
GJ,Rajkot Rural,GONDAL,GONDAL
GJ,Rajkot Rural,JETPUR,JETPUR
GJ,Rajkot Rural,JETPUR,JAM KANDORNA
GJ,Rajkot Rural,DHORAJI,DHORAJI
GJ,Rajkot Rural,DHORAJI,UPLETA
GJ,Rajkot Rural,DHORAJI,BHAYAVADAR
GJ,Sabarkantha,HIMMATNAGAR,NO_BLOCK
GJ,Sabarkantha,IDER,IDER
GJ,Sabarkantha,IDER,VADALI
GJ,Sabarkantha,KHEDBRHAMMA,KHEDBRHAMMA
GJ,Sabarkantha,KHEDBRHAMMA,VIJAYNAGAR
GJ,Sabarkantha,KHEDBRHAMMA,POSINA
GJ,Sabarkantha,PRANTIJ,PRANTIJ
GJ,Sabarkantha,PRANTIJ,TALOD
GJ,Surat City,OLPAD,OLPAD
GJ,Surat City,OLPAD,WARD – 2 OLPAD
GJ,Surat City,OLPAD,WARD – 1 OLPAD
GJ,Surat City,KAMREJ,WARD – 2 KAMREJ
GJ,Surat City,KAMREJ,WARD – 3 KAMREJ
GJ,Surat City,KAMREJ,WARD – 18 KAMREJ
GJ,Surat City,KAMREJ,WARD – 16
GJ,Surat City,KAMREJ,WARD – 17
GJ,Surat City,KAMREJ,KAMREJ
GJ,Surat City,SURAT EAST,WARD – 12 EAST
GJ,Surat City,SURAT EAST,WARD – 13 EAST
GJ,Surat City,SURAT EAST,WARD – 20 EAST
GJ,Surat City,SURAT EAST,WARD – 21 EAST
GJ,Surat City,SURAT NORTH,WARD – 5 NORTH
GJ,Surat City,SURAT NORTH,WARD – 6 NORTH
GJ,Surat City,SURAT NORTH,WARD – 8 NORTH
GJ,Surat City,SURAT NORTH,WARD – 12 NORTH
GJ,Surat City,SURAT NORTH,WARD – 13 NORTH
GJ,Surat City,VARACHAROAD,WARD – 3 VARACHAROAD
GJ,Surat City,VARACHAROAD,WARD – 5 VARACHAROAD
GJ,Surat City,VARACHAROAD,WARD – 4
GJ,Surat City,KARANJ,WARD – 14 KARANJ
GJ,Surat City,KARANJ,WARD – 15 KARANJ
GJ,Surat City,LIMBAYAT,WARD – 14 LIMBAYAT
GJ,Surat City,LIMBAYAT,WARD – 15 LIMBAYAT
GJ,Surat City,LIMBAYAT,WARD – 18 LIMBAYAT
GJ,Surat City,LIMBAYAT,WARD – 19 LIMBAYAT
GJ,Surat City,LIMBAYAT,WARD – 20 LIMBAYAT
GJ,Surat City,LIMBAYAT,WARD – 25 LIMBAYAT
GJ,Surat City,LIMBAYAT,WARD – 26 LIMBAYAT
GJ,Surat City,LIMBAYAT,WARD – 27 LIMBAYAT
GJ,Surat City,UDHNA,WARD – 19 UDHNA
GJ,Surat City,UDHNA,WARD – 23 UDHNA
GJ,Surat City,UDHNA,WARD – 24
GJ,Surat City,UDHNA,WARD – 25 UDHNA
GJ,Surat City,UDHNA,WARD – 28 UDHNA
GJ,Surat City,UDHNA,WARD – 29 UDHNA
GJ,Surat City,MAJURA,WARD – 19 MAJURA
GJ,Surat City,MAJURA,WARD – 20 MAJURA
GJ,Surat City,MAJURA,WARD – 21 MAJURA
GJ,Surat City,MAJURA,WARD – 22 MAJURA
GJ,Surat City,MAJURA,WARD – 23 MAJURA
GJ,Surat City,MAJURA,WARD – 29 MAJURA
GJ,Surat City,KATAR GAM,WARD – 6 KATAR GAM
GJ,Surat City,KATAR GAM,WARD – 7
GJ,Surat City,KATAR GAM,WARD – 8 KATAR GAM
GJ,Surat City,KATAR GAM,WARD – 12 KATAR GAM
GJ,Surat City,SURAT WEST,WARD – 1 WEST
GJ,Surat City,SURAT WEST,WARD – 9 WEST
GJ,Surat City,SURAT WEST,WARD – 10 WEST
GJ,Surat City,SURAT WEST,WARD – 11
GJ,Surat City,CHORYASI,WARD – 9 CHORYASI
GJ,Surat City,CHORYASI,WARD – 10 CHORYASI
GJ,Surat City,CHORYASI,WARD – 18 CHORYASI
GJ,Surat City,CHORYASI,WARD – 22 CHORYASI
GJ,Surat City,CHORYASI,WARD – 25 CHORYASI
GJ,Surat City,CHORYASI,WARD – 26 CHORYASI
GJ,Surat City,CHORYASI,WARD – 27 CHORYASI
GJ,Surat City,CHORYASI,WARD – 28 CHORYASI
GJ,Surat City,CHORYASI,WARD – 29 CHORYASI
GJ,Surat City,CHORYASI,WARD – 30 CHORYASI
GJ,Surat City,CHORYASI,CHORYASI
GJ,Surat Rural,MANGROL - SURAT,MANGROL
GJ,Surat Rural,MANGROL - SURAT,MANDVI
GJ,Surat Rural,MANGROL - SURAT,UMARPADA
GJ,Surat Rural,MANDVI,NO_BLOCK
GJ,Surat Rural,BARDOLI,PALSANA
GJ,Surat Rural,BARDOLI,BARDOLI 1
GJ,Surat Rural,MAHUAA,MAHUVA
GJ,Surat Rural,MAHUAA,VALOD - TAPI
GJ,Surat Rural,MAHUAA,BARDOLI 2
GJ,Surendranagar,DASADA,LAKHTAR
GJ,Surendranagar,DASADA,DASADA
GJ,Surendranagar,LIMDI,SAYLA
GJ,Surendranagar,LIMDI,Chuda
GJ,Surendranagar,LIMDI,LIMDI
GJ,Surendranagar,WADHWAN,WADHWAN
GJ,Surendranagar,CHOTILA,CHOTILA
GJ,Surendranagar,CHOTILA,THAN
GJ,Surendranagar,CHOTILA,Muli
GJ,Surendranagar,DHANGNDHRA,DHANGNDHRA
GJ,Surendranagar,DHANGNDHRA,Halbad
GJ,Tapi,VYARA,DOLVAN
GJ,Tapi,VYARA,VYARA
GJ,Tapi,NIZAR,NIZAR
GJ,Tapi,NIZAR,KUKARMUNDA
GJ,Tapi,NIZAR,UCHCHHAL
GJ,Tapi,NIZAR,SONGADH
GJ,Vadodara,SAVLI,SAVLI
GJ,Vadodara,SAVLI,DESAR
GJ,Vadodara,VAGHODIYA,VAGHODIYA
GJ,Vadodara,VAGHODIYA,VADODARA
GJ,Vadodara,DHBHOI,DHBHOI
GJ,Vadodara,DHBHOI,WARD – 10
GJ,Vadodara,PADRA,NO_BLOCK
GJ,Vadodara,KARJAN,KARJAN
GJ,Vadodara,KARJAN,SHINOR
GJ,Vadodara,KARJAN,SANKHEDA
GJ,Vadodara City,VADODARA CITY,WARD – 3
GJ,Vadodara City,VADODARA CITY,WARD – 4
GJ,Vadodara City,VADODARA CITY,WARD – 5
GJ,Vadodara City,VADODARA CITY,WARD – 6
GJ,Vadodara City,VADODARA CITY,WARD – 7 VADODARA CITY
GJ,Vadodara City,VADODARA CITY,WARD – 15 VADODARA CITY
GJ,Vadodara City,SAYAJIGANJ,WARD – 1
GJ,Vadodara City,SAYAJIGANJ,WARD – 8
GJ,Vadodara City,SAYAJIGANJ,WARD – 9
GJ,Vadodara City,SAYAJIGANJ,WARD – 2 SAYAJIGANJ
GJ,Vadodara City,SAYAJIGANJ,WARD – 3 SAYAJIGANJ
GJ,Vadodara City,SAYAJIGANJ,WARD – 11 SAYAJIGANJ
GJ,Vadodara City,AKOTA,WARD – 10
GJ,Vadodara City,AKOTA,WARD – 11
GJ,Vadodara City,AKOTA,WARD – 12
GJ,Vadodara City,AKOTA,WARD – 13 AKOTA
GJ,Vadodara City,RAOPURA,WARD – 1
GJ,Vadodara City,RAOPURA,WARD – 6
GJ,Vadodara City,RAOPURA,WARD – 14
GJ,Vadodara City,RAOPURA,WARD – 16
GJ,Vadodara City,RAOPURA,WARD – 2 RAOPURA
GJ,Vadodara City,RAOPURA,WARD – 3 RAOPURA
GJ,Vadodara City,RAOPURA,WARD – 7 RAOPURA
GJ,Vadodara City,RAOPURA,WARD – 15 RAOPURA
GJ,Vadodara City,MANJAL PUR,WARD – 16
GJ,Vadodara City,MANJAL PUR,WARD – 17
GJ,Vadodara City,MANJAL PUR,WARD – 18
GJ,Vadodara City,MANJAL PUR,WARD – 19
GJ,Valsad,"DHARMPUR
",DHARAMPUR
GJ,Valsad,"DHARMPUR
",VALSAD 2
GJ,Valsad,"VALSAD
",VALSAD 1
GJ,Valsad,"PARDI
",PARDI 1
GJ,Valsad,"PARDI
",VAPI 1
GJ,Valsad,"KAPARDA
",KAPARADA
GJ,Valsad,"KAPARDA
",VAPI 2
GJ,Valsad,"KAPARDA
",PARDI 2
GJ,Valsad,"UMBARGAM
",UMARGAM
GJ,Valsad,"UMBARGAM
",VAPI 3
BR,ARARIA,Araria,Araria
BR,ARARIA,Forbesganj,Forbesganj
BR,ARARIA,jokihat,jokihat
BR,ARARIA,jokihat,Palasi
BR,ARARIA,Narpatganj,Bhargama
BR,ARARIA,Narpatganj,Narpatganj
BR,ARARIA,Raniganj (SC),Bhargama
BR,ARARIA,Raniganj (SC),Raniganj
BR,ARARIA,Sikti,Kursakanta
BR,ARARIA,Sikti,Palasi
BR,ARARIA,Sikti,Sikti
BR,ARWAL,Arwal,Arwal
BR,ARWAL,Arwal,Kaler
BR,ARWAL,Arwal,Karpi
BR,ARWAL,Kurtha,Karpi
BR,ARWAL,Kurtha,Kurtha
BR,ARWAL,Kurtha,Sonbhadra Banshi Suryapur
BR,AURANGABAD,Aurangabad,Aurangabad
BR,AURANGABAD,Aurangabad,Dev
BR,AURANGABAD,Goh,Goh
BR,AURANGABAD,Goh,Haspura
BR,AURANGABAD,Goh,Rafiganj
BR,AURANGABAD,Kutumba (SC),Dev
BR,AURANGABAD,Kutumba (SC),Kutumba
BR,AURANGABAD,Kutumba (SC),Nabinagar
BR,AURANGABAD,Nabinagar,Barun
BR,AURANGABAD,Nabinagar,Nabinagar
BR,AURANGABAD,Obra,Daudnagar
BR,AURANGABAD,Obra,Obra
BR,AURANGABAD,Rafiganj,Madanpur
BR,AURANGABAD,Rafiganj,Rafiganj
BR,BANKA,Amarpur,Amarpur
BR,BANKA,Amarpur,Shambhuganj
BR,BANKA,Banka,Banka
BR,BANKA,Banka,Barahat
BR,BANKA,Belhar,Belhar
BR,BANKA,Belhar,Chandan
BR,BANKA,Belhar,Fullidumar
BR,BANKA,Dhoraiya,Dhoraiya
BR,BANKA,Dhoraiya,Rajoun
BR,BANKA,Katoria (ST),Bounsi
BR,BANKA,Katoria (ST),Katoriya
BR,BEGUSARAI,Bachhwara,Bachhwara
BR,BEGUSARAI,Bachhwara,Bhagwanpur
BR,BEGUSARAI,Bachhwara,Mansurchak
BR,BEGUSARAI,Bakhri (SC),Bakhri
BR,BEGUSARAI,Bakhri (SC),Dandari
BR,BEGUSARAI,Bakhri (SC),Garhpura
BR,BEGUSARAI,Bakhri (SC),Naokothi
BR,BEGUSARAI,Begusarai,Baroni
BR,BEGUSARAI,Begusarai,Begusarai
BR,BEGUSARAI,Begusarai,Veerpur
BR,BEGUSARAI,Cheria Bariarpur,Chaurahi
BR,BEGUSARAI,Cheria Bariarpur,Cheria Bariarpur
BR,BEGUSARAI,Cheria Bariarpur,Khodabandpur
BR,BEGUSARAI,Cheria Bariarpur,Nawkothi
BR,BEGUSARAI,Matihani,Baroni
BR,BEGUSARAI,Matihani,Begusarai
BR,BEGUSARAI,Matihani,Matihani
BR,BEGUSARAI,Matihani,Samho Akha Kurha
BR,BEGUSARAI,Sahebpur Kamal,Balia
BR,BEGUSARAI,Sahebpur Kamal,Sahebpur Kamal
BR,BEGUSARAI,Teghra,Barauni
BR,BEGUSARAI,Teghra,Teghra
BR,BHAGALPUR,Bhagalpur,Jagdishpur
BR,BHAGALPUR,bihpur,bihpur
BR,BHAGALPUR,bihpur,Kharik
BR,BHAGALPUR,bihpur,Narayanpur
BR,BHAGALPUR,Gopalpur,Gopalpur
BR,BHAGALPUR,Gopalpur,Ismailpur
BR,BHAGALPUR,Gopalpur,Naugachhia
BR,BHAGALPUR,Gopalpur,Rangra Chowk
BR,BHAGALPUR,Kahalgaon,Goradih
BR,BHAGALPUR,Kahalgaon,Kahalgaon
BR,BHAGALPUR,Kahalgaon,Sanhaula
BR,BHAGALPUR,Nathnagar,Jagdishpur
BR,BHAGALPUR,Nathnagar,Nathnagar
BR,BHAGALPUR,Nathnagar,Sabaur
BR,BHAGALPUR,Pirpainti (SC),Kahalgaon
BR,BHAGALPUR,Pirpainti (SC),Pirpainti
BR,BHAGALPUR,Sultanganj,Shahkund
BR,BHAGALPUR,Sultanganj,Sultanganj
BR,BHOJPUR,Agiaon (SC),Agiaon
BR,BHOJPUR,Agiaon (SC),Charpokhari
BR,BHOJPUR,Agiaon (SC),Garhani
BR,BHOJPUR,Arrah,Arrah
BR,BHOJPUR,Barhara,Arrah
BR,BHOJPUR,Barhara,Barhara
BR,BHOJPUR,Barhara,Koilwar
BR,BHOJPUR,Jagdishpur,Jagdishpur
BR,BHOJPUR,Jagdishpur,Piro
BR,BHOJPUR,Sandesh,Koilwar
BR,BHOJPUR,Sandesh,Sandesh
BR,BHOJPUR,Sandesh,Udwant Nagar
BR,BHOJPUR,Shahpur,Behea
BR,BHOJPUR,Shahpur,Shahpur
BR,BHOJPUR,Tarari,Piro
BR,BHOJPUR,Tarari,Sahar
BR,BHOJPUR,Tarari,Tarari
BR,BUXAR,Brahampur,Brahampur
BR,BUXAR,Brahampur,Chakki
BR,BUXAR,Brahampur,Simri
BR,BUXAR,buxar,buxar
BR,BUXAR,buxar,Chausa
BR,BUXAR,Dumraon,Chaugain
BR,BUXAR,Dumraon,Dumraon
BR,BUXAR,Dumraon,Kesath
BR,BUXAR,Dumraon,Nawanagar
BR,BUXAR,Rajpur (SC),Dumraon
BR,BUXAR,Rajpur (SC),Itadhi
BR,BUXAR,Rajpur (SC),Rajpur
BR,DARBHANGA,Alinagar,Alinagar
BR,DARBHANGA,Alinagar,Ghanshyampur
BR,DARBHANGA,Alinagar,Tardih
BR,DARBHANGA,Bahadurpur,Bahadurpur
BR,DARBHANGA,Bahadurpur,Hanuman Nagar
BR,DARBHANGA,Benipur,Beheri
BR,DARBHANGA,Benipur,Benipur
BR,DARBHANGA,Darbhanga,Darbhanga
BR,DARBHANGA,Darbhanga Rural,Darbhanga
BR,DARBHANGA,Darbhanga Rural,Manigachhi
BR,DARBHANGA,Gaura Bauram,Biraul
BR,DARBHANGA,Gaura Bauram,Gaura Bauram
BR,DARBHANGA,Gaura Bauram,Kiratpur
BR,DARBHANGA,Hayaghat,Baheri
BR,DARBHANGA,Hayaghat,Hayaghat
BR,DARBHANGA,Jale,Jale
BR,DARBHANGA,Jale,Singhwada
BR,DARBHANGA,Keoti,Keoti
BR,DARBHANGA,Keoti,Singhwara
BR,DARBHANGA,Kusheshwarsthan (SC),Birol
BR,DARBHANGA,Kusheshwarsthan (SC),Kusheshwarsthan
BR,DARBHANGA,Kusheshwarsthan (SC),Kusheshwarsthan East
BR,East CHAMPARAN,Chiraia,Chiraiya
BR,East CHAMPARAN,Chiraia,Patahi
BR,East CHAMPARAN,Dhaka,Dhaka
BR,East CHAMPARAN,Dhaka,Ghorasahan
BR,East CHAMPARAN,Govindganj,Areraj
BR,East CHAMPARAN,Govindganj,Paharpur
BR,East CHAMPARAN,Govindganj,Sangrampur
BR,East CHAMPARAN,Harsidhi (SC),Harsidhi
BR,East CHAMPARAN,Harsidhi (SC),Turkaulia
BR,East CHAMPARAN,Kalyanpur,Kalyanpur
BR,East CHAMPARAN,Kalyanpur,Kotwa
BR,East CHAMPARAN,Kesaria,Kalyanpur
BR,East CHAMPARAN,Kesaria,Kesaria
BR,East CHAMPARAN,Kesaria,Sangrampur
BR,East CHAMPARAN,Madhuban,Madhuban
